file,class
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_3624_0000_0856_0327_0061_0060.png,49
./italy_training_processed/49/2015-11-26 12-05-54.293.wmv_4908_0000_0717_0166_0092_0081.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6496_0000_0758_0269_0068_0066.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6501_0000_0904_0144_0114_0112.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0932_0000_0475_0135_0080_0080.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4753_0000_0984_0309_0040_0040.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5346_0000_0914_0202_0116_0115.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1713_0000_1185_0225_0066_0066.png,49
./italy_training_processed/49/2015-11-26 12-50-46.196.wmv_0574_0000_0489_0331_0030_0030.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_1560_0000_0750_0317_0055_0056.png,49
./italy_training_processed/49/2015-11-26 12-50-46.196.wmv_0584_0000_0432_0329_0042_0041.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6397_0000_0726_0289_0055_0053.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_9401_0000_0867_0142_0070_0072.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_1550_0000_0687_0333_0040_0038.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1709_0000_1101_0258_0060_0060.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6401_0000_0761_0249_0066_0064.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1735_0000_0231_0309_0063_0062.png,49
./italy_training_processed/49/2015-11-26 12-50-46.196.wmv_0596_0000_0257_0319_0068_0062.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0933_0000_0416_0130_0080_0080.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_9381_0000_0801_0148_0051_0053.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_3603_0000_0684_0374_0026_0026.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6972_0000_0726_0300_0065_0061.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6581_0000_0873_0274_0085_0085.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_2337_0000_0615_0252_0068_0065.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6393_0000_0699_0313_0045_0044.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0929_0000_0671_0135_0080_0080.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5254_0000_0238_0322_0048_0047.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_2338_0000_0628_0230_0082_0079.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4757_0000_0923_0302_0045_0047.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4777_0000_1093_0094_0122_0121.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1679_0000_0779_0198_0045_0043.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_0659_0000_0791_0269_0033_0032.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1474_0000_0973_0223_0075_0076.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6408_0000_0926_0096_0121_0115.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_3632_0000_1158_0246_0111_0118.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4476_0000_0700_0319_0040_0038.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5048_0000_0742_0198_0069_0071.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6242_0000_0786_0297_0059_0058.png,49
./italy_training_processed/49/2015-11-26 12-05-54.293.wmv_4917_0000_0965_0004_0168_0154.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4506_0000_0799_0192_0102_0103.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_0675_0000_0687_0242_0041_0040.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5348_0000_1028_0142_0147_0142.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1717_0000_0389_0343_0042_0035.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8924_0000_0817_0208_0056_0059.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6869_0000_0816_0067_0150_0149.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_1556_0000_0716_0317_0047_0047.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1478_0000_1021_0203_0086_0089.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5037_0000_0675_0302_0036_0036.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5249_0000_0304_0340_0043_0043.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_3618_0000_0777_0345_0048_0047.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0923_0000_1047_0139_0080_0080.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1727_0000_0323_0328_0051_0047.png,49
./italy_training_processed/49/2015-11-26 12-05-54.293.wmv_4902_0000_0655_0207_0069_0068.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8410_0000_0710_0190_0050_0052.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_1141_0000_0651_0234_0036_0036.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_1168_0000_0900_0016_0126_0126.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_1562_0000_0766_0304_0059_0060.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6863_0000_0721_0223_0082_0084.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5257_0000_0177_0309_0051_0055.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_3104_0000_0607_0171_0126_0133.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8939_0000_0887_0164_0088_0086.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6589_0000_1007_0207_0125_0122.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6245_0000_0831_0259_0077_0076.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5720_0000_0681_0350_0037_0038.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_0667_0000_0707_0251_0038_0037.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4655_0000_0608_0293_0042_0045.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8903_0000_0772_0218_0048_0052.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_1143_0000_0656_0229_0036_0036.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4667_0000_0767_0216_0067_0068.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1725_0000_0335_0330_0050_0047.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_1165_0000_0808_0089_0097_0097.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1712_0000_1162_0231_0066_0066.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_3092_0000_0006_0240_0114_0119.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5252_0000_0269_0327_0045_0045.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_1152_0000_0684_0198_0047_0050.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4512_0000_0906_0070_0167_0159.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4508_0000_0825_0166_0116_0117.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5741_0000_1120_0127_0155_0157.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8395_0000_0685_0200_0042_0043.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1739_0000_0137_0295_0076_0075.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4502_0000_0767_0234_0084_0087.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1697_0000_0981_0303_0040_0038.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5722_0000_0690_0347_0037_0038.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8533_0000_0866_0029_0114_0118.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5339_0000_0771_0296_0066_0067.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8375_0000_0663_0221_0038_0039.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_1552_0000_0694_0335_0042_0040.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1663_0000_0767_0221_0038_0036.png,49
./italy_training_processed/49/2015-11-26 12-05-54.293.wmv_4896_0000_0614_0239_0060_0059.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8526_0000_0820_0074_0100_0103.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5333_0000_0702_0322_0049_0051.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4767_0000_0890_0247_0062_0064.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1715_0000_0397_0345_0042_0035.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8948_0000_0994_0126_0105_0109.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5734_0000_0805_0283_0074_0073.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_0699_0000_0762_0184_0063_0061.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4665_0000_0737_0231_0060_0063.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_1572_0000_0906_0202_0107_0107.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8930_0000_0827_0188_0079_0077.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1707_0000_1076_0267_0060_0060.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_2329_0000_0547_0298_0038_0037.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_2336_0000_0603_0255_0061_0060.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8538_0000_0913_0002_0129_0134.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5050_0000_0779_0155_0085_0087.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5349_0000_1113_0099_0167_0165.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1470_0000_0929_0233_0069_0070.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8385_0000_0675_0230_0039_0040.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6239_0000_0759_0317_0048_0047.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6490_0000_0692_0318_0046_0046.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6492_0000_0713_0310_0053_0053.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5739_0000_0965_0204_0121_0121.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_9386_0000_0816_0135_0058_0059.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8365_0000_0642_0226_0034_0035.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1100_0000_0858_0123_0112_0114.png,49
./italy_training_processed/49/2015-11-26 12-05-54.293.wmv_4899_0000_0634_0219_0063_0062.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_0695_0000_0737_0204_0058_0056.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5258_0000_0148_0300_0053_0058.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_3622_0000_0824_0339_0061_0060.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5260_0000_0070_0273_0074_0076.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4776_0000_1053_0115_0112_0112.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6246_0000_0851_0241_0088_0087.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_9366_0000_0766_0185_0041_0044.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_0687_0000_0706_0226_0047_0044.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0931_0000_0550_0128_0080_0080.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1073_0000_0686_0221_0051_0052.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5331_0000_0687_0327_0043_0045.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6410_0000_1044_0000_0149_0141.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6585_0000_0931_0251_0102_0102.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5345_0000_0882_0226_0106_0105.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_1164_0000_0790_0101_0091_0091.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6480_0000_0646_0359_0030_0030.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1476_0000_0989_0214_0083_0085.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_1163_0000_0771_0121_0081_0081.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5028_0000_0652_0328_0026_0031.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1454_0000_0802_0243_0051_0049.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_3102_0000_0515_0192_0126_0133.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1691_0000_0822_0179_0052_0049.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_0703_0000_0797_0181_0071_0069.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_3098_0000_0342_0218_0126_0133.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1458_0000_0830_0237_0051_0049.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4759_0000_0901_0294_0045_0047.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_1554_0000_0707_0325_0043_0041.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6249_0000_0974_0150_0123_0122.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1070_0000_0672_0225_0049_0050.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6978_0000_0793_0237_0093_0089.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_0651_0000_0905_0271_0032_0031.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0925_0000_0918_0141_0080_0080.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5047_0000_0732_0211_0065_0067.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5251_0000_0283_0335_0043_0043.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1715_0000_0999_0105_0087_0081.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6237_0000_0745_0327_0047_0046.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_3094_0000_0130_0231_0125_0132.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6962_0000_0671_0331_0045_0040.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1710_0000_1122_0247_0060_0060.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0938_0000_0090_0105_0093_0093.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6966_0000_0686_0328_0058_0054.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_1564_0000_0779_0279_0062_0063.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5052_0000_0829_0071_0117_0120.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8942_0000_0915_0158_0088_0086.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5730_0000_0751_0315_0057_0055.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8405_0000_0702_0201_0043_0045.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1675_0000_0768_0203_0042_0040.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_1566_0000_0797_0270_0068_0069.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_2342_0000_0747_0132_0130_0123.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4773_0000_0969_0179_0085_0088.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_3605_0000_0692_0369_0030_0030.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_2334_0000_0581_0272_0052_0050.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8390_0000_0679_0208_0042_0043.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1480_0000_1047_0197_0091_0094.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6867_0000_0766_0140_0119_0117.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6577_0000_0821_0295_0073_0074.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1693_0000_0960_0307_0034_0034.png,49
./italy_training_processed/49/2015-11-26 12-05-54.293.wmv_4875_0000_0568_0275_0040_0039.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_9376_0000_0786_0160_0047_0049.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4651_0000_0546_0306_0041_0043.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1094_0000_0787_0171_0083_0085.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0935_0000_0290_0122_0080_0080.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6241_0000_0773_0304_0056_0055.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1703_0000_0880_0146_0072_0067.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5347_0000_0964_0177_0130_0128.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5335_0000_0719_0318_0053_0055.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6968_0000_0692_0307_0064_0060.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4663_0000_0711_0257_0053_0056.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_9391_0000_0834_0126_0061_0063.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1446_0000_0757_0245_0051_0049.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4673_0000_0907_0116_0107_0105.png,49
./italy_training_processed/49/2015-11-26 12-50-46.196.wmv_0594_0000_0303_0319_0060_0057.png,49
./italy_training_processed/49/2015-11-26 12-05-54.293.wmv_4914_0000_0846_0089_0125_0110.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6404_0000_0806_0205_0081_0078.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1733_0000_0261_0314_0054_0052.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1723_0000_0348_0336_0049_0040.png,49
./italy_training_processed/49/2015-11-26 12-05-54.293.wmv_4905_0000_0681_0193_0081_0074.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_3099_0000_0395_0229_0110_0109.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1482_0000_1070_0189_0095_0099.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4765_0000_0882_0265_0058_0060.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0927_0000_0795_0140_0080_0080.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_2323_0000_0528_0316_0038_0037.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6238_0000_0756_0322_0047_0046.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6395_0000_0711_0301_0047_0046.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6486_0000_0671_0338_0040_0040.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_3614_0000_0743_0355_0040_0038.png,49
./italy_training_processed/49/2015-11-26 12-05-54.293.wmv_4884_0000_0564_0262_0048_0047.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1695_0000_0970_0306_0037_0035.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_3105_0000_0660_0151_0132_0138.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0937_0000_0162_0109_0087_0087.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5245_0000_0342_0346_0033_0035.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6494_0000_0730_0292_0060_0059.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5337_0000_0737_0306_0060_0061.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5718_0000_0675_0354_0033_0036.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1091_0000_0763_0179_0074_0076.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1486_0000_1144_0184_0104_0106.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8954_0000_1130_0079_0135_0143.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1711_0000_1142_0233_0064_0064.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8420_0000_0726_0182_0050_0052.png,49
./italy_training_processed/49/2015-11-26 14-23-28.733.wmv_1731_0000_0287_0321_0053_0051.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4755_0000_0953_0307_0043_0044.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_9371_0000_0775_0175_0042_0045.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6593_0000_1110_0165_0148_0141.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6864_0000_0731_0203_0085_0088.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_3616_0000_0757_0351_0044_0043.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_4480_0000_0711_0316_0045_0043.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5736_0000_0849_0259_0085_0084.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6860_0000_0693_0262_0066_0069.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5250_0000_0294_0338_0043_0043.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6982_0000_0879_0186_0123_0119.png,49
./italy_training_processed/49/2015-11-26 12-50-46.196.wmv_0598_0000_0197_0306_0079_0075.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_3620_0000_0796_0346_0053_0052.png,49
./italy_training_processed/49/2015-11-30 14-54-11.067.wmv_0939_0000_0017_0095_0100_0100.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6573_0000_0784_0311_0061_0062.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_1683_0000_0791_0194_0049_0047.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5259_0000_0114_0286_0062_0067.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5253_0000_0254_0323_0047_0046.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6502_0000_0982_0086_0131_0129.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6403_0000_0791_0223_0073_0071.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6870_0000_0849_0012_0171_0171.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6862_0000_0712_0238_0074_0076.png,49
./italy_training_processed/49/2015-11-26 12-15-22.148.wmv_0691_0000_0720_0208_0052_0049.png,49
./italy_training_processed/49/2016-01-04 13-36-15.786.wmv_5740_0000_1027_0174_0132_0132.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8951_0000_1048_0103_0119_0128.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6984_0000_0945_0142_0150_0146.png,49
./italy_training_processed/49/2015-11-26 12-50-46.196.wmv_0600_0000_0134_0306_0086_0087.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6482_0000_0656_0354_0032_0032.png,49
./italy_training_processed/49/2015-11-30 14-38-40.546.wmv_8518_0000_0783_0117_0078_0080.png,49
./italy_training_processed/49/2016-01-04 13-46-03.101.wmv_6405_0000_0827_0186_0089_0083.png,49
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_1021_0000_0834_0014_0089_0089.png,40
./italy_training_processed/40/2015-11-26 12-05-54.293.wmv_2945_0000_0784_0205_0072_0073.png,40
./italy_training_processed/40/2016-01-04 13-46-03.101.wmv_6819_0000_0879_0010_0113_0110.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_1012_0000_0816_0037_0072_0069.png,40
./italy_training_processed/40/2015-11-26 14-23-28.733.wmv_0984_0000_1022_0189_0063_0064.png,40
./italy_training_processed/40/2016-01-04 13-46-03.101.wmv_6813_0000_0772_0165_0076_0073.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_0432_0000_0691_0171_0034_0034.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_0383_0000_0143_0185_0055_0056.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_0273_0000_1159_0218_0104_0103.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_0393_0000_0043_0177_0073_0078.png,40
./italy_training_processed/40/2015-11-26 12-50-46.196.wmv_1709_0000_0676_0297_0041_0040.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_1931_0000_0762_0073_0100_0099.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_2952_0000_0335_0248_0070_0065.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_0241_0000_0837_0141_0039_0041.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_1907_0000_1158_0097_0079_0075.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_2934_0000_0640_0213_0042_0043.png,40
./italy_training_processed/40/2015-11-26 12-15-22.148.wmv_3941_0000_0738_0176_0079_0078.png,40
./italy_training_processed/40/2015-11-26 12-05-54.293.wmv_1672_0000_0716_0211_0044_0046.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_1345_0000_0669_0119_0051_0053.png,40
./italy_training_processed/40/2016-01-04 13-46-03.101.wmv_6793_0000_1152_0291_0049_0048.png,40
./italy_training_processed/40/2015-11-26 12-05-54.293.wmv_4786_0000_0677_0282_0038_0037.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_2944_0000_0494_0232_0051_0051.png,40
./italy_training_processed/40/2015-11-26 14-23-28.733.wmv_0952_0000_0778_0331_0024_0023.png,40
./italy_training_processed/40/2016-01-04 13-46-03.101.wmv_6797_0000_1031_0282_0051_0048.png,40
./italy_training_processed/40/2015-11-27 13-08-13.624.wmv_0440_0000_0686_0160_0037_0037.png,40
